24930	290 22 
2610	533 22 
25958	390 22 418 498 
32167	461 153 398 189 22 
12341	521 22 140 
3030	22 533 
26380	398 306 15 22 242 430 356 
12763	398 306 22 78 302 
16289	22 426 
17587	22 130 
3016	33 521 22 
12507	521 78 8 22 
15181	33 22 207 
8002	130 22 
23589	22 461 283 153 483 
11175	482 22 289 271 
28592	66 22 53 290 
26908	242 506 206 461 114 153 289 367 22 
3272	273 22 58 
17140	53 22 
23224	22 533 
24118	22 58 
8965	140 207 398 22 
21193	398 22 
11655	277 22 
2784	302 306 78 22 189 
15563	289 22 114 
23821	22 289 
19500	8 306 78 22 
9430	289 22 114 
2535	22 242 331 204 288 58 
33466	521 22 84 533 212 
30767	207 22 
24163	130 22 454 
13782	175 437 303 22 242 306 454 
27852	22 313 408 242 273 
8379	289 22 114 
7098	22 302 26 
34247	22 533 205 
15007	302 306 153 461 398 22 
28598	306 289 8 480 290 255 22 
31509	289 122 22 
10633	418 22 271 114 
22626	290 53 22 
8172	7 242 22 14 
10656	205 22 
27279	302 22 114 
18090	22 130 273 
28483	22 140 
15268	418 331 130 22 
23923	31 242 122 58 538 247 22 
25462	521 22 296 533 
32915	140 26 15 242 22 
13987	84 66 22 290 
22220	272 153 461 22 79 528 
19855	431 277 22 461 153 302 242 
4973	114 22 
22181	242 22 275 306 175 454 
29826	22 204 
1305	22 533 
33420	22 153 140 189 461 
26619	533 22 
11351	474 22 
25257	431 22 242 331 
1863	22 461 153 154 114 398 
6504	58 22 
5987	533 521 22 
32103	22 331 390 102 58 
24290	22 102 
12857	140 289 114 22 
32337	189 22 398 
23903	140 22 
2424	22 58 
26487	22 296 521 533 
30569	122 533 521 303 22 437 
1667	273 331 130 22 
27865	22 140 371 242 306 
435	114 289 22 
28259	22 161 
8017	22 273 
27273	79 13 153 461 398 22 
4325	533 22 
33061	114 22 
5143	130 58 22 
33387	22 289 
3702	22 122 273 
19664	78 398 306 22 
15995	302 140 306 22 189 521 
15326	22 289 
18458	130 273 22 
28866	538 19 302 114 480 189 22 242 
32487	22 58 273 102 331 288 
25188	22 102 
26306	22 289 
17474	398 302 306 22 78 
6583	461 153 79 22 189 398 8 
3905	242 289 22 538 114 476 
22689	22 521 296 533 
22627	204 22 
30635	122 308 22 102 398 
1204	22 288 
24430	155 437 303 22 153 461 398 33 
17597	289 22 
4633	122 31 58 22 
3622	500 207 86 22 
2569	140 22 
29323	242 487 22 140 431 454 
16782	58 31 22 
1277	385 242 368 437 536 22 538 93 
21010	22 176 114 140 
625	153 367 22 84 405 418 461 271 154 
27375	461 22 533 153 348 306 454 
25270	22 102 
773	140 176 22 
28273	22 313 
21904	84 22 290 53 302 
13969	22 130 
12304	313 461 153 22 
33870	302 175 242 306 22 
14039	306 22 175 454 242 
25704	289 22 
23531	454 302 140 242 22 7 175 
17666	123 461 22 153 483 
20780	207 22 474 
4127	175 22 454 242 
4264	22 8 
8164	22 306 367 289 255 461 153 
9255	204 22 
2880	122 58 22 288 331 
18151	273 22 130 
7805	461 22 533 153 
24207	474 22 331 108 
15067	84 189 302 122 533 22 79 153 461 
29537	22 
20404	22 277 242 
22949	333 22 326 482 
12215	242 194 493 22 93 84 346 
2558	122 289 22 
19648	242 482 14 22 271 
11237	22 377 521 
2484	521 289 22 114 418 
7720	398 22 
33187	326 22 
15901	461 343 153 22 
13142	122 22 8 426 271 
4924	302 189 22 521 
32951	207 474 242 309 22 
24263	58 22 
30750	22 114 153 122 461 
9970	242 60 437 22 300 303 
29902	140 22 
33607	331 22 482 
33615	533 331 22 130 
20901	22 122 464 331 130 175 487 538 273 242 
28887	271 22 189 461 302 153 485 242 306 290 506 206 
6769	426 130 273 331 22 
19524	22 289 
20434	242 475 22 8 
2150	153 331 461 322 22 404 130 483 
6185	153 22 306 331 144 461 58 
5384	58 22 122 341 
3212	242 166 175 95 22 
7643	58 22 
9562	538 22 242 533 247 
6972	22 246 242 454 175 437 
32544	22 140 390 
25130	22 533 
736	398 418 306 22 
30637	521 84 204 303 22 437 3 
22878	483 22 153 461 283 
22767	242 130 22 538 273 
29488	289 22 114 
12848	140 26 22 521 
23147	22 398 66 387 
12596	303 437 8 22 
29874	398 78 22 140 
32960	461 533 22 153 
7959	331 22 
747	189 22 
4556	306 189 22 
28527	390 130 22 31 352 
4640	302 22 289 
9994	22 289 
31248	22 207 
12303	122 303 22 533 437 
16122	242 68 460 22 14 
19628	22 288 
18716	533 22 521 
2199	22 289 
15960	288 58 331 22 
11733	122 22 302 
30722	273 22 
3707	22 398 
27564	22 153 306 302 461 
74	22 58 
33490	22 84 58 
19434	22 474 
3937	300 22 
9504	22 347 302 
3924	22 398 33 
25652	78 306 22 
784	454 22 
233	122 426 22 
14792	398 22 
14030	273 22 130 84 
30950	22 58 
26198	22 533 521 
27717	84 290 22 140 242 521 302 90 
32190	140 22 390 
1190	130 288 273 22 
3723	207 22 474 
17105	454 22 175 242 
20871	153 461 321 22 398 
26730	22 204 31 380 
13307	521 140 22 
31979	33 207 22 
21043	140 302 454 84 22 242 175 306 
33181	44 339 461 153 22 65 
26823	22 521 33 
5284	454 22 302 
18707	22 58 
20464	333 22 
5845	461 79 44 300 22 153 
30510	140 398 78 306 22 
810	22 189 
15653	521 22 26 398 140 
16542	482 22 114 271 84 
25820	207 242 22 
11312	114 22 140 303 33 437 
18744	461 153 79 22 398 
15615	207 22 
32530	22 533 521 
13916	22 140 
4854	398 189 22 306 
10871	22 242 207 
33908	289 22 
27026	189 493 483 22 242 153 461 
12948	22 28 331 
3070	22 58 
9164	114 22 
17822	22 521 189 
14548	22 175 371 487 242 140 
23552	22 78 
568	140 114 289 22 
12475	140 22 521 
18219	22 58 
18385	189 153 79 22 461 398 
3797	22 66 
12066	437 303 207 302 22 
17516	533 22 242 
5511	114 78 398 22 306 
29046	437 454 303 22 306 
12670	153 22 398 302 461 426 306 
23994	289 22 114 
22568	22 398 
30131	22 154 415 153 461 302 
20687	22 140 
33835	418 189 84 22 
12720	175 242 66 482 22 14 387 
22495	273 22 130 
21476	58 22 
17697	114 242 22 306 424 476 289 460 175 
30211	303 437 326 22 
9129	533 153 301 79 461 22 
14247	31 331 22 474 418 
24424	130 22 
9192	102 288 22 
11170	306 78 398 22 
13608	242 22 189 506 206 461 153 
7682	22 308 122 
31424	302 22 
1870	22 189 521 
23053	58 204 22 
25638	398 189 306 22 521 
23501	331 102 22 
17418	390 22 521 140 418 
5027	78 22 
14903	22 207 
14839	33 22 
30032	521 26 22 140 
27615	22 58 
33520	22 102 
6816	58 22 
27496	390 242 22 122 207 247 58 538 
9651	153 461 189 454 22 302 
11126	390 58 22 
22827	242 538 387 66 22 290 
8947	22 288 
16052	22 7 306 
29210	22 302 
10156	140 22 
30520	22 454 
2912	22 306 277 
14929	398 302 22 
10382	277 22 
7504	79 461 153 290 44 22 
1554	22 306 
29893	277 22 
26401	22 58 
10584	207 22 
5714	153 79 398 22 461 426 
5587	58 22 
9485	22 303 437 390 306 418 
9594	22 102 58 
1981	84 398 533 521 437 303 22 306 
29759	333 22 
11639	153 242 461 506 206 22 131 
13001	242 22 14 
18689	22 242 487 290 454 
24977	296 521 533 22 
23986	22 289 398 114 306 
32499	207 22 255 398 
16707	84 22 204 
2266	22 140 418 26 454 
15277	521 22 303 437 
12723	131 22 242 
29641	140 22 
9232	22 533 
33878	461 153 289 22 
10129	398 22 461 153 
8660	22 204 
8132	15 242 533 22 247 538 
16108	22 189 
26234	22 242 140 175 26 
31967	242 78 431 22 207 
19569	454 22 161 
16775	521 189 22 
5753	398 296 461 22 140 153 
11801	22 122 398 
31084	153 22 130 461 273 
22164	114 140 33 22 
29091	242 204 30 22 538 475 
9705	58 22 
5131	189 22 398 
12937	123 22 
6782	22 368 437 385 
11344	326 22 268 300 
31904	418 114 140 251 92 289 22 
33457	22 290 
13283	114 22 
18701	58 22 
3188	22 306 
31608	302 189 22 
16529	22 140 390 521 26 418 
21353	153 301 22 65 461 290 
6131	102 22 
21941	131 8 500 22 482 
9009	114 22 
9460	22 86 521 
28695	140 22 
18593	114 22 289 
165	398 153 22 454 44 306 461 
1797	461 153 22 367 346 
29990	461 22 398 153 302 
15588	289 22 114 
27378	22 521 84 140 
9786	302 22 
14201	251 101 167 423 114 162 41 243 22 104 297 436 397 242 40 105 173 
29855	22 289 
10211	302 398 22 114 
29378	302 22 306 
3614	371 306 418 487 390 242 140 22 
29252	521 22 296 533 
10958	22 533 
27943	22 204 
16503	22 288 
2240	521 22 207 
6634	189 22 
554	22 538 303 482 414 437 242 271 431 289 418 
33101	437 303 277 22 
10180	437 22 521 303 
9300	22 437 290 303 114 
33485	130 22 273 288 
25898	153 461 404 272 116 22 301 
1876	277 33 22 
32066	8 290 22 
12619	153 367 461 22 277 
4683	22 102 
9320	22 289 
32383	22 213 
17542	22 45 66 
27201	533 22 
25621	79 461 33 22 398 153 
33619	289 22 
24905	418 454 22 140 
11840	22 521 58 
23675	140 26 22 521 
29364	461 398 153 22 
24509	461 302 242 22 533 506 206 79 153 
945	22 140 26 
983	461 102 153 22 
15528	22 153 248 398 116 272 
30179	22 189 398 
2709	498 418 454 22 242 538 140 
14826	22 230 
1686	201 437 242 393 22 454 538 476 487 260 
18327	398 22 242 10 140 
34010	130 22 
7924	26 22 140 
30476	22 506 206 539 242 404 461 11 153 154 
25278	22 114 
2787	460 242 22 140 14 
24997	242 175 22 8 
24556	22 533 
17505	347 122 308 426 22 
13955	302 22 398 461 8 367 153 290 
31725	306 22 175 26 242 480 
8339	28 22 
5765	22 58 
5725	22 140 242 168 
27714	53 398 290 22 
1288	175 454 22 306 242 
30235	8 22 140 
19793	22 474 130 
14023	306 78 8 22 
20050	521 22 
24101	277 26 22 454 289 
17271	153 22 242 506 206 289 461 
21564	533 22 
760	114 22 
5863	418 22 26 390 521 140 
30020	268 22 347 
30037	22 140 
26084	437 303 26 22 
8535	189 521 22 
5198	78 398 306 22 
30546	22 105 318 
10726	22 398 506 206 242 
4014	306 302 398 22 
18191	58 22 
9919	260 277 242 67 538 22 424 
23059	521 418 22 200 302 242 
17851	189 22 78 242 398 306 175 
17316	26 140 22 
656	289 22 
3435	533 22 
31657	175 454 242 22 289 153 461 
18067	302 153 418 398 461 22 
31214	289 22 114 
5676	7 277 22 153 538 122 242 461 367 
1217	326 22 347 
18451	22 533 
12688	300 22 
30337	461 398 140 22 153 189 347 302 426 122 
6874	22 461 398 506 206 242 283 153 
16591	454 189 22 398 
28371	140 289 255 31 331 22 
15366	404 22 153 485 306 239 
5297	22 302 
30378	482 84 22 271 
15891	84 22 288 
18827	189 22 
16960	122 22 
19364	22 66 
6036	22 398 
6133	533 22 296 
22660	84 475 204 22 
23412	58 474 22 
32240	114 284 418 22 242 431 302 
29372	461 153 22 139 
2047	122 22 
34176	114 22 
75	26 140 521 22 
20271	22 533 
10859	22 242 175 454 
26024	22 205 
21239	130 22 273 
33487	22 242 313 408 
19792	533 521 22 
21900	22 242 303 431 331 288 437 
28384	22 102 
27188	153 398 22 483 415 461 242 506 206 
19717	454 22 
28426	22 290 
17466	22 371 140 242 487 
6768	122 321 533 22 
11150	22 31 102 
13547	114 289 22 
13500	273 22 
29029	482 204 22 28 
28782	53 290 22 
9284	242 22 454 175 
19840	306 78 22 
14116	22 114 
5316	116 461 272 22 153 398 
6513	22 204 
21798	189 22 
19197	302 521 437 22 303 
19212	175 242 306 22 
7440	242 454 84 22 482 418 271 140 14 
489	22 290 
15089	58 22 
7906	487 242 22 454 175 
30985	58 22 
15821	368 22 437 385 
21431	437 22 303 207 
12185	22 114 
29603	454 175 242 22 460 424 487 
15959	22 58 
22516	242 66 290 387 22 
3760	204 475 22 3 
1735	114 22 
7093	398 22 
22089	122 242 78 431 22 
16130	533 22 
30908	114 22 
12176	437 246 461 454 154 327 153 22 
21295	533 539 22 
17016	461 533 205 22 153 
23242	53 22 290 
88	289 22 
14466	475 204 22 
13194	398 22 
346	533 189 22 205 122 135 
18156	288 22 
27777	22 273 331 
16433	58 22 144 
2182	58 305 22 331 130 
18807	22 114 289 140 
684	398 22 
16982	303 298 529 437 22 254 
4777	398 306 22 454 
3517	140 22 
14579	22 289 
14419	53 290 410 242 22 
22649	414 538 390 22 114 200 242 289 
26753	140 22 521 
3459	153 22 483 296 461 154 
6374	418 533 22 306 
22904	189 521 242 22 454 175 
1779	533 521 348 22 
5315	284 140 22 242 26 
29150	140 22 302 78 242 418 114 431 
30794	140 22 289 114 
17564	22 533 
15278	22 293 53 290 302 398 
3444	242 140 262 22 538 460 
17594	521 22 339 
9436	398 189 22 153 79 461 
11182	461 398 33 22 153 79 
27233	8 255 22 153 461 
13443	242 476 454 140 22 306 331 
1491	22 140 
16276	277 7 306 242 22 454 487 
1851	153 461 302 22 
4258	22 102 
8070	130 22 84 
23469	296 521 533 22 
11634	22 58 
9030	398 22 78 131 
21227	204 58 22 
1523	58 22 
28205	22 3 
7628	33 521 22 189 
7753	22 242 60 131 
31931	284 288 242 22 
1100	22 288 
22078	306 22 140 418 506 206 84 242 26 
4136	461 22 153 302 44 
6008	242 483 461 22 302 398 153 493 
17230	290 22 
24307	204 22 
11799	22 207 398 426 
26609	140 22 
16745	22 145 64 454 162 242 14 249 167 
20366	22 114 
532	22 58 
12582	140 22 
2868	22 26 140 
20469	390 331 102 22 
30733	22 33 521 
10530	273 122 130 22 
27888	22 288 
9374	22 140 521 26 
16802	22 33 437 303 521 398 
2856	398 22 
29095	533 22 521 296 
17929	284 114 140 33 22 242 
3754	22 485 398 
5209	277 22 
30979	331 58 242 454 521 175 506 206 22 
152	22 460 242 189 
19859	22 521 533 
4801	22 114 33 140 
12479	114 289 22 
25297	242 435 22 26 262 538 
19726	22 273 130 426 
14362	22 533 
12250	22 380 
26744	22 302 
14056	539 22 153 277 461 367 122 
31418	123 22 
24772	22 58 
4284	22 175 431 242 306 
23185	431 460 424 22 175 242 
23623	22 474 130 
29325	533 22 
16519	14 22 469 271 242 460 
364	153 483 22 283 461 398 
12878	22 288 
24359	84 3 22 290 387 66 
28596	22 108 189 
13246	303 207 22 268 437 
26272	536 303 140 454 22 242 538 437 26 
4193	461 398 33 22 79 153 
22811	302 22 
23881	153 302 404 461 44 22 
9635	114 22 
4935	431 404 398 461 154 22 175 153 302 242 367 
23334	461 22 79 153 533 
11042	289 114 242 33 431 22 
17328	22 204 
11414	290 66 387 22 292 
15063	114 22 
25179	398 237 306 22 
30852	58 22 331 271 521 
23038	102 474 22 
20963	22 140 302 476 
4104	483 33 22 461 153 
3817	22 306 
16188	58 22 
21167	242 454 460 431 370 22 
500	529 22 
24816	102 288 58 538 242 255 22 
25397	22 273 130 
14215	153 22 461 483 
19427	533 22 
31115	44 302 236 154 153 22 461 
17250	306 277 22 480 
33778	22 33 
4025	242 477 506 206 15 277 22 26 
10217	22 289 
27451	22 114 
14225	390 22 140 418 
11977	22 53 153 65 66 461 
1374	130 22 242 
33079	31 22 331 144 58 
23819	246 437 312 347 55 331 538 108 153 242 272 22 26 302 461 15 
30700	58 22 
27982	22 331 33 131 474 
33519	22 289 114 271 
20967	306 242 460 22 533 454 
10842	357 385 22 437 272 330 368 
30148	370 487 22 306 242 
20119	533 22 
31228	22 84 482 341 
29160	22 204 
24545	66 290 306 78 521 22 
12622	302 22 
22907	153 296 398 22 461 
12270	58 22 
26188	242 26 140 284 22 
10271	398 22 153 461 303 437 79 454 207 
26640	184 205 523 292 22 
17354	290 22 
20797	22 58 
11366	189 22 79 328 207 195 153 398 461 
24021	306 390 418 140 242 371 22 
9362	114 22 289 418 
16029	22 533 
13756	277 22 
33050	371 418 140 242 306 390 22 
29041	22 273 
24143	242 154 166 153 102 461 22 
17852	22 533 521 
21959	22 153 398 483 79 461 
12325	22 242 306 275 140 
20554	302 22 461 153 
33205	22 398 140 
14043	538 454 201 242 22 166 410 302 
9237	153 302 533 461 22 
10582	242 487 22 175 454 
678	22 290 53 
12895	398 521 22 33 86 
10457	331 288 273 22 
16841	22 273 331 122 130 
32201	22 533 
451	538 22 247 487 300 242 
27509	189 22 521 
34006	204 22 
28139	114 431 302 242 22 306 289 140 418 
5822	22 207 
18424	461 483 22 153 79 398 
5307	153 22 154 500 461 
26774	205 22 135 
1310	461 153 22 398 483 
22843	22 153 398 79 195 306 415 155 461 485 
21717	296 306 22 533 
6457	22 521 533 
3646	140 102 22 
2486	22 521 114 
27552	58 122 22 
5171	302 22 398 306 
30539	189 22 521 
6388	22 289 
1675	273 130 22 
3280	84 22 242 418 14 
33267	114 289 22 
27228	22 521 33 
31555	175 242 22 390 
7294	288 58 521 22 
24921	22 289 
19448	204 84 461 153 87 418 22 475 
27241	122 398 426 22 
21572	538 8 140 262 255 242 22 
24042	411 153 302 483 431 22 242 461 
30603	8 461 22 154 300 153 418 
28230	153 22 533 154 426 461 
27393	122 426 22 
4653	22 390 418 242 140 
24674	22 302 289 8 
25909	3 22 331 58 
33169	204 485 22 
24252	22 289 
856	33 22 
18162	22 398 461 153 79 
15445	461 22 483 153 398 
20214	22 289 33 114 
23213	22 498 290 
11085	22 398 
15521	273 288 22 130 
4403	58 22 
28623	480 22 
7300	22 461 33 153 79 398 
10399	398 22 
29093	26 22 15 325 242 
27280	242 303 26 437 487 289 22 
8873	247 242 22 213 331 538 
31655	242 289 437 114 303 22 
32107	7 22 175 242 
10395	140 114 22 418 
26261	533 22 
3967	22 140 
16153	93 153 461 22 483 
8746	79 521 153 22 483 465 461 485 
3868	79 153 8 22 33 461 398 
7454	398 79 153 461 22 
5134	22 302 461 153 8 483 
6039	22 102 
25147	288 331 22 58 
25432	474 15 242 521 22 
33603	273 22 
13715	22 273 130 
19085	331 22 273 130 
13326	22 302 306 
26078	207 398 22 
8694	22 426 
8321	521 22 58 
20974	22 273 
19418	289 22 130 288 
27998	290 22 53 84 302 
10525	521 60 22 242 35 
11388	22 58 
32124	290 22 53 
25476	154 22 461 367 289 153 122 
25018	272 242 22 289 456 
31301	102 22 
6796	290 22 
31170	22 114 33 
5839	439 207 312 98 22 
20328	22 273 130 426 
21529	22 533 
33421	289 153 22 461 
2515	22 130 273 
19457	367 289 22 461 404 153 
16904	122 22 302 426 398 
33875	22 533 242 
19654	22 521 533 
12955	22 290 289 114 
12875	189 22 79 155 153 461 
27170	289 114 22 302 
16441	153 22 8 461 367 
168	189 521 33 22 308 
159	22 521 533 
15984	207 398 426 22 
32308	538 242 22 521 
23907	22 114 
22936	140 22 454 175 242 
19980	521 22 533 
23395	22 26 140 521 
5660	22 114 302 255 
13667	398 22 
31844	242 22 58 
13362	189 131 22 
7321	398 114 22 3 
24716	242 58 130 22 
34190	398 461 22 153 483 
2255	22 175 289 454 242 306 
28073	461 289 22 153 
3609	22 289 114 306 140 
31874	426 22 
8501	22 130 
3003	288 22 461 153 
24456	33 22 114 
11626	482 84 22 288 
28143	140 22 
27210	140 22 242 284 114 
30793	290 289 22 
27149	533 461 153 22 122 
23233	242 204 22 487 
24535	487 242 140 22 
25797	189 521 22 
32029	306 371 418 140 22 390 242 
26161	22 130 273 
24762	22 474 
14308	22 114 33 3 
16000	22 290 53 
1938	66 22 
27052	58 22 
28775	533 22 
7993	273 22 130 
68	114 289 22 
27793	331 130 22 
13787	487 271 22 242 
5798	289 22 
6766	487 242 533 22 
24993	22 33 
21144	242 22 207 225 
26985	533 22 
10351	273 22 
31467	454 14 22 306 302 242 
15143	22 8 398 255 
20561	22 114 
16150	35 60 242 22 
5094	474 22 130 
25791	58 3 22 
6018	425 205 487 538 242 22 247 135 533 
28816	296 533 22 
28445	114 22 
10283	140 418 521 26 22 390 289 
5581	140 114 22 
21085	140 22 
32658	22 306 
34121	22 300 
26035	22 140 154 461 153 398 
21421	22 533 
4943	461 306 153 22 398 
24501	22 521 
11809	461 289 22 153 
1182	242 538 474 425 22 247 
10642	288 22 
30493	31 130 352 22 
20211	255 22 398 
19598	22 398 306 
6953	189 460 242 302 22 521 431 
4660	521 22 
33697	533 22 
30865	331 22 102 84 14 242 482 
8963	22 58 122 3 331 
25613	398 454 22 306 140 
22048	22 45 
24521	102 288 22 
3156	22 114 
27271	122 519 437 58 272 246 22 144 
9931	521 303 140 22 437 
6849	22 289 
7550	22 434 204 
10280	22 153 398 461 
16541	22 289 
12623	273 22 242 474 
22046	533 22 
23266	461 79 153 22 33 398 
24425	306 3 22 242 
25294	122 303 426 418 22 437 
7472	153 22 312 36 461 
14993	3 22 398 
13272	22 533 
18935	22 53 
33987	153 431 461 22 140 292 242 65 
24038	78 53 306 22 
23380	271 482 268 22 
8941	289 22 
14861	237 22 306 242 431 
3615	289 22 114 
18888	460 242 22 398 
455	22 288 102 
22066	289 22 114 
6943	461 22 367 289 153 
23040	140 22 242 284 114 33 
16462	176 22 
11391	22 303 242 60 437 
6617	483 306 327 242 153 22 485 175 461 
13250	22 53 
4384	398 22 153 189 461 
603	114 189 398 22 
29199	153 212 11 461 306 533 22 
21403	474 22 
19497	494 22 
9222	22 533 135 205 
10660	58 22 
30471	22 533 
9869	242 22 300 
6917	175 271 12 14 242 22 
13880	533 122 22 
9414	533 296 22 
3668	521 189 22 
5144	102 22 
25034	22 506 206 480 242 493 
20254	289 114 22 
2435	22 15 474 242 
8960	152 242 22 271 487 
16704	22 460 189 242 
821	114 22 
2737	140 22 533 247 302 306 331 242 538 474 
6805	22 114 140 189 
3986	148 461 22 153 
21744	521 22 306 189 
26981	189 331 22 153 483 461 84 8 
10363	22 390 102 
21504	461 398 242 506 206 22 153 8 
29994	22 431 84 242 14 140 482 
28525	22 66 15 242 
22801	22 289 
4869	271 426 207 122 22 
29796	114 22 398 140 153 302 461 
25252	116 154 461 22 153 272 
29712	131 242 521 189 460 22 
17761	22 114 
13685	78 306 533 398 22 
30992	426 22 
9629	22 140 521 242 
8144	175 22 454 242 
18732	521 22 
10738	66 290 22 45 
26887	22 533 
6365	44 153 461 387 66 22 
10861	418 22 461 153 454 140 302 44 367 
12486	153 22 480 461 367 
5362	22 289 
13410	189 521 22 
19720	461 398 153 476 22 155 
33718	22 268 255 122 302 
13214	58 22 
33555	22 8 
21813	78 306 22 398 
31081	22 306 
25224	306 302 22 
33006	302 461 116 272 22 155 153 
5458	306 22 277 
28268	22 302 153 483 485 461 
27154	114 289 22 306 
32834	22 78 
8114	482 84 22 
12607	454 242 175 22 
11670	398 306 22 78 
27142	189 398 22 454 461 153 154 
14663	22 289 114 
24727	58 22 331 
27114	498 22 306 302 
8890	289 22 
27920	461 153 398 162 79 526 22 
21347	176 22 
24014	22 58 331 102 
29567	242 297 114 300 22 
2978	339 22 306 290 
14296	116 22 248 153 272 302 
14597	207 189 22 485 
29605	140 437 303 22 
29303	22 398 153 33 79 461 
18705	22 380 3 204 
33071	306 175 22 8 242 
27502	371 26 22 242 
18001	140 367 15 461 22 153 302 242 175 
14033	533 22 296 
17294	22 140 
14622	102 22 
7858	22 533 
3296	22 454 306 
11454	296 533 521 22 
17312	290 22 53 
18857	475 204 22 
22384	533 22 
29997	22 153 461 398 
2775	22 521 189 
31893	22 273 130 
30482	242 131 22 60 
15202	242 538 175 22 260 454 
26052	398 306 78 22 
8290	418 22 437 189 303 
15260	306 398 347 153 461 22 
1752	22 521 533 
15883	114 22 
22572	22 26 303 242 487 15 437 140 
32788	521 22 
21778	22 521 189 
32940	22 533 
5697	22 533 
32810	153 461 22 148 205 301 
29283	175 22 289 242 
11211	22 140 
25094	331 58 390 22 
14804	242 487 22 277 
11895	189 22 150 84 302 306 
8000	289 22 114 
24979	58 22 
6485	58 22 
21774	22 331 58 273 
17554	153 22 302 461 
9375	22 189 521 
11940	398 302 22 426 122 44 461 153 
23795	22 140 114 33 289 
33381	22 66 306 418 
11477	22 498 
4471	22 533 
2867	33 22 
32824	58 22 
26751	22 308 
32561	262 22 255 242 405 538 
3712	33 242 398 114 431 22 
30559	461 153 465 33 398 483 283 302 22 
29640	22 289 33 114 
12444	533 296 22 
12449	33 153 461 79 398 22 
5168	242 140 22 238 
34042	289 22 242 175 
29243	437 15 242 289 22 303 
8326	425 331 474 247 22 538 242 
13040	461 242 367 15 302 398 154 140 22 153 
12099	284 114 22 437 303 140 242 289 
13682	521 22 
9552	116 22 483 8 153 461 272 
5831	454 22 
26863	22 521 533 
30734	22 398 533 296 
22459	22 533 
19706	22 284 242 506 206 114 460 431 
28202	288 22 
17425	22 114 
22442	79 22 461 153 398 483 
13376	461 506 206 153 44 22 114 485 302 242 
31143	22 454 
8445	437 303 22 114 289 
1034	474 22 153 415 
32258	189 22 461 153 398 
32638	22 435 
20484	53 22 
31188	44 22 153 426 461 
5762	58 22 
27430	53 22 290 66 
16851	58 22 
5980	22 271 189 302 207 
32406	302 22 255 
14468	493 93 242 117 346 22 
20812	153 461 154 289 22 271 
12174	22 
313	22 273 
5329	153 418 114 22 461 367 289 306 
33297	22 521 
4820	328 461 153 175 22 454 242 306 154 
21153	58 122 22 3 
11739	242 371 306 22 140 
13076	533 22 
7791	289 22 
10573	189 22 
14076	207 22 
21444	230 22 
22551	22 242 14 140 
23121	418 426 22 68 
6186	22 130 273 
4054	22 189 398 521 
20118	390 418 140 22 
8606	321 22 242 82 538 
14602	153 189 506 206 242 461 22 302 79 
15163	306 22 
13748	58 22 
27946	22 242 254 130 273 331 303 284 437 
23963	93 22 
32130	22 140 26 521 
11762	22 306 
14292	114 461 153 22 302 
28514	204 22 
17824	22 289 
15448	321 22 
14321	140 31 288 22 
5444	154 289 153 22 271 461 
30590	175 242 454 22 
10291	454 302 22 
20188	385 437 398 368 393 249 167 22 
3278	22 521 
25093	288 22 
13070	242 487 418 398 306 22 
30542	306 22 
15976	93 444 22 
15560	175 14 26 242 22 
444	22 331 204 58 
29825	153 483 242 93 175 461 454 306 22 
26742	22 272 109 398 357 
27957	487 22 175 93 242 
10707	454 22 
7379	306 78 398 22 
10901	22 102 
2835	398 454 22 306 
6850	22 189 521 
24737	175 461 153 398 22 242 44 
20444	22 122 
28601	533 22 
23460	339 22 
14054	78 398 22 
977	22 290 53 
26546	22 114 
14388	533 296 521 22 
19486	175 306 454 22 480 242 498 275 150 
10171	289 153 22 533 461 
29822	493 306 205 461 242 153 367 189 114 22 483 398 302 
25234	475 380 22 204 
3018	189 22 521 
26685	22 292 290 
8444	302 22 
4858	474 22 
4790	140 22 460 521 242 131 
2595	271 289 22 290 
32603	22 302 
3208	78 22 398 306 
1037	487 242 22 454 
18097	207 33 22 387 66 
5732	290 431 22 302 242 
34139	426 22 
33476	398 22 454 306 
20948	11 153 130 22 474 461 
5224	22 482 
2901	22 58 
4555	33 22 474 331 207 
27123	242 533 431 22 474 
22389	533 22 
21613	290 461 153 65 22 
31942	154 153 22 461 533 
23082	521 288 22 
19356	22 102 
8118	461 398 22 153 79 189 
17293	130 31 22 352 
23919	28 22 66 
27742	331 86 22 
16721	22 533 
28682	3 289 22 
18053	22 300 
14326	204 8 22 
32525	246 301 22 268 437 153 
1009	155 8 461 153 288 22 302 
31011	175 22 454 431 242 
13341	289 33 114 22 
5880	175 242 454 22 431 
7226	22 114 
31617	454 22 306 242 175 
1853	242 122 461 22 153 398 506 206 
23330	189 521 22 
31669	22 84 204 521 
33633	22 272 153 116 189 306 302 398 
7367	22 483 302 153 461 
24594	22 114 
25281	22 474 
31136	242 277 175 22 
29519	22 114 289 
16398	242 460 431 204 22 
32689	426 22 
6459	22 289 
20884	437 303 22 78 306 
22983	22 189 
27250	460 201 370 237 242 22 431 
16811	78 22 8 189 140 289 306 
12529	22 114 289 
15772	242 140 26 521 22 
29070	204 22 475 434 
7144	161 22 290 66 
21918	303 22 437 289 114 
9355	22 273 431 242 
30728	533 22 300 
32403	502 398 162 302 22 
2885	175 242 22 277 
25273	22 122 
591	22 189 398 131 
10911	22 131 398 189 
20835	289 22 
902	114 22 
